measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44782,Devon,2,Female,17,60 to 64,513,Coal workers pneumoconiosis,3,Rate,2015,0.00023036405961690258,0.0006969406493820715,5.4845327188315586e-05
1,Deaths,44782,Devon,1,Male,18,65 to 69,513,Coal workers pneumoconiosis,3,Rate,2015,0.01889767449798523,0.04239923634485292,0.0072217475338439445
1,Deaths,44782,Devon,2,Female,18,65 to 69,513,Coal workers pneumoconiosis,3,Rate,2015,0.00038380727413655813,0.0010255785493016826,8.351712874028446e-05
1,Deaths,44782,Devon,1,Male,19,70 to 74,513,Coal workers pneumoconiosis,3,Rate,2015,0.07179545412268105,0.19431403520049334,0.025118560001115096
1,Deaths,44782,Devon,2,Female,19,70 to 74,513,Coal workers pneumoconiosis,3,Rate,2015,0.0005113503654443999,0.001602110056419296,0.0001284256475366689
1,Deaths,44782,Devon,1,Male,20,75 to 79,513,Coal workers pneumoconiosis,3,Rate,2015,0.22257143954164293,0.6993230625043265,0.0805784390505296
1,Deaths,44782,Devon,2,Female,20,75 to 79,513,Coal workers pneumoconiosis,3,Rate,2015,0.0014424960294118446,0.0041075074077401375,0.0003996750032857755
1,Deaths,44782,Devon,1,Male,30,80 to 84,513,Coal workers pneumoconiosis,3,Rate,2015,0.6743706699528403,1.8295728003156433,0.24210625178678893
1,Deaths,44782,Devon,2,Female,30,80 to 84,513,Coal workers pneumoconiosis,3,Rate,2015,0.002308201809022878,0.005981406228823875,0.0005944280983047907
1,Deaths,44782,Devon,1,Male,31,85 to 89,513,Coal workers pneumoconiosis,3,Rate,2015,1.6666710322756713,4.810585285931245,0.6131518594739558
1,Deaths,44782,Devon,2,Female,31,85 to 89,513,Coal workers pneumoconiosis,3,Rate,2015,0.0036984596254053636,0.009076601159464109,0.0010337312656840973
1,Deaths,44782,Devon,1,Male,32,90 to 94,513,Coal workers pneumoconiosis,3,Rate,2015,1.9362920043559368,5.076380518015003,0.7724282649388182
1,Deaths,44782,Devon,2,Female,32,90 to 94,513,Coal workers pneumoconiosis,3,Rate,2015,0.004520235962164176,0.01114538642087997,0.001223761159068862
1,Deaths,44782,Devon,1,Male,235,95 plus,513,Coal workers pneumoconiosis,3,Rate,2015,2.071893546795098,5.507773470215784,0.880739556107634
1,Deaths,44782,Devon,2,Female,235,95 plus,513,Coal workers pneumoconiosis,3,Rate,2015,0.00976332598782995,0.023656485065623182,0.0024772216557464276
1,Deaths,44782,Devon,1,Male,8,15 to 19,514,Other pneumoconiosis,3,Rate,2015,0.0001963588485217153,0.00044737249646323437,8.369685253332149e-05
1,Deaths,44782,Devon,2,Female,8,15 to 19,514,Other pneumoconiosis,3,Rate,2015,4.486390940883172e-05,0.00031309904078928233,7.930658621762421e-06
1,Deaths,44782,Devon,1,Male,9,20 to 24,514,Other pneumoconiosis,3,Rate,2015,0.000175805631128526,0.00038982772044290844,7.982595735355242e-05
1,Deaths,44782,Devon,2,Female,9,20 to 24,514,Other pneumoconiosis,3,Rate,2015,5.181269731380667e-05,0.0003067819722428975,9.661976930994347e-06
1,Deaths,44782,Devon,1,Male,10,25 to 29,514,Other pneumoconiosis,3,Rate,2015,0.0003168734256848825,0.0006413383079189927,0.00014863419759100386
1,Deaths,44782,Devon,2,Female,10,25 to 29,514,Other pneumoconiosis,3,Rate,2015,3.985017968871946e-05,0.00024730536474982205,8.832833184834483e-06
1,Deaths,44782,Devon,1,Male,11,30 to 34,514,Other pneumoconiosis,3,Rate,2015,0.0001733047359180866,0.000371607587635633,7.808133421100083e-05
1,Deaths,44782,Devon,2,Female,11,30 to 34,514,Other pneumoconiosis,3,Rate,2015,2.9858695047950507e-05,0.00021631595196642476,4.881176382295456e-06
1,Deaths,44782,Devon,1,Male,12,35 to 39,514,Other pneumoconiosis,3,Rate,2015,0.0002016918318545311,0.00041368929112774725,8.484215524498948e-05
1,Deaths,44782,Devon,2,Female,12,35 to 39,514,Other pneumoconiosis,3,Rate,2015,2.630551790326445e-05,0.00017955172827560818,2.82886297312257e-06
1,Deaths,44782,Devon,1,Male,13,40 to 44,514,Other pneumoconiosis,3,Rate,2015,0.00013417984715314142,0.00035944850203692766,5.4759442080167594e-05
1,Deaths,44782,Devon,2,Female,13,40 to 44,514,Other pneumoconiosis,3,Rate,2015,5.210674341217595e-05,0.00013411859909668667,1.63713660491248e-05
1,Deaths,44782,Devon,1,Male,14,45 to 49,514,Other pneumoconiosis,3,Rate,2015,0.00036623982514321154,0.0011460231045760725,0.00013478019952303452
1,Deaths,44782,Devon,2,Female,14,45 to 49,514,Other pneumoconiosis,3,Rate,2015,0.00011042474523415084,0.0005488543869369801,2.5893648057382362e-05
1,Deaths,44782,Devon,1,Male,15,50 to 54,514,Other pneumoconiosis,3,Rate,2015,0.00045978778883835116,0.0013655747202362364,0.00016010748074394505
1,Deaths,44782,Devon,2,Female,15,50 to 54,514,Other pneumoconiosis,3,Rate,2015,0.00010487263254572346,0.0007082895378818013,1.1595846527816966e-05
1,Deaths,44782,Devon,1,Male,16,55 to 59,514,Other pneumoconiosis,3,Rate,2015,0.002199647940535731,0.0057609237275482155,0.0007923472229132203
1,Deaths,44782,Devon,2,Female,16,55 to 59,514,Other pneumoconiosis,3,Rate,2015,0.00022870180988943768,0.0011571262282803034,3.0255279227018922e-05
1,Deaths,44782,Devon,1,Male,17,60 to 64,514,Other pneumoconiosis,3,Rate,2015,0.0038366712372691694,0.011055542354194104,0.0012970180454149928
1,Deaths,44782,Devon,2,Female,17,60 to 64,514,Other pneumoconiosis,3,Rate,2015,0.0005290836380897467,0.002175586602447156,6.436391931533746e-05
1,Deaths,44782,Devon,1,Male,18,65 to 69,514,Other pneumoconiosis,3,Rate,2015,0.00886415490332051,0.03430858384849578,0.0026128661379205475
1,Deaths,44782,Devon,2,Female,18,65 to 69,514,Other pneumoconiosis,3,Rate,2015,0.001031028971743855,0.003931059826563262,0.0001622148033056825
1,Deaths,44782,Devon,1,Male,19,70 to 74,514,Other pneumoconiosis,3,Rate,2015,0.021110635608884595,0.0791491427281668,0.005978386282013249
1,Deaths,44782,Devon,2,Female,19,70 to 74,514,Other pneumoconiosis,3,Rate,2015,0.0016429560640262588,0.00591841552303392,0.00022692596749664752
1,Deaths,44782,Devon,1,Male,20,75 to 79,514,Other pneumoconiosis,3,Rate,2015,0.048042936215375594,0.20549856769373132,0.011608382514686797
1,Deaths,44782,Devon,2,Female,20,75 to 79,514,Other pneumoconiosis,3,Rate,2015,0.004540842187834028,0.015893574788379786,0.0007056967701673375
1,Deaths,44782,Devon,1,Male,30,80 to 84,514,Other pneumoconiosis,3,Rate,2015,0.10290974955395522,0.3997248469278433,0.02547184713988836
1,Deaths,44782,Devon,2,Female,30,80 to 84,514,Other pneumoconiosis,3,Rate,2015,0.0076035728654603035,0.02200464278262517,0.0013975080799327431
1,Deaths,44782,Devon,1,Male,31,85 to 89,514,Other pneumoconiosis,3,Rate,2015,0.195415148173907,0.7707534047727252,0.05586626437961475
1,Deaths,44782,Devon,2,Female,31,85 to 89,514,Other pneumoconiosis,3,Rate,2015,0.01185041115475437,0.03306051922020733,0.002990985118999075
1,Deaths,44782,Devon,1,Male,32,90 to 94,514,Other pneumoconiosis,3,Rate,2015,0.27893123670343134,0.9789892894822647,0.09361611119380718
1,Deaths,44782,Devon,2,Female,32,90 to 94,514,Other pneumoconiosis,3,Rate,2015,0.01122335498388458,0.03317398292688655,0.0027347513503482752
1,Deaths,44782,Devon,1,Male,235,95 plus,514,Other pneumoconiosis,3,Rate,2015,0.41211937981812374,1.379124798507487,0.14917067896055086
1,Deaths,44782,Devon,2,Female,235,95 plus,514,Other pneumoconiosis,3,Rate,2015,0.020248016982012344,0.07061802507872925,0.004481368154460083
1,Deaths,44782,Devon,1,Male,1,Under 5,515,Asthma,3,Rate,2015,0.07992672378926396,0.12568868493865512,0.046652064252659387
1,Deaths,44782,Devon,2,Female,1,Under 5,515,Asthma,3,Rate,2015,0.04364118189231716,0.07122374683175176,0.02375263082875506
1,Deaths,44782,Devon,1,Male,5,1 to 4,515,Asthma,3,Rate,2015,0.09845545999998816,0.1548260294648919,0.057467017640494694
1,Deaths,44782,Devon,2,Female,5,1 to 4,515,Asthma,3,Rate,2015,0.05381040280850056,0.08782022714242617,0.029287443126785013
1,Deaths,44782,Devon,1,Male,6,5 to 9,515,Asthma,3,Rate,2015,0.054183951958976746,0.08148027615279682,0.03428106606953875
1,Deaths,44782,Devon,2,Female,6,5 to 9,515,Asthma,3,Rate,2015,0.05009263832966648,0.079910865543676,0.03038682180543793
1,Deaths,44782,Devon,1,Male,7,10 to 14,515,Asthma,3,Rate,2015,0.2149786192722464,0.2981602969055231,0.14730051380819698
1,Deaths,44782,Devon,2,Female,7,10 to 14,515,Asthma,3,Rate,2015,0.2095352090059111,0.2931161323165955,0.14268282738919538
1,Deaths,44782,Devon,1,Male,8,15 to 19,515,Asthma,3,Rate,2015,0.22288456450057292,0.30210279743146723,0.1595106774397289
1,Deaths,44782,Devon,2,Female,8,15 to 19,515,Asthma,3,Rate,2015,0.3637792675909278,0.48952406158588596,0.24322165294381382
1,Deaths,44782,Devon,1,Male,9,20 to 24,515,Asthma,3,Rate,2015,0.18172577131685785,0.25486765977704695,0.12261693711391601
1,Deaths,44782,Devon,2,Female,9,20 to 24,515,Asthma,3,Rate,2015,0.36706643286455964,0.5022529247566403,0.24021662342268424
1,Deaths,44782,Devon,1,Male,10,25 to 29,515,Asthma,3,Rate,2015,0.2524031347726957,0.3586644574991632,0.17072203649493434
1,Deaths,44782,Devon,2,Female,10,25 to 29,515,Asthma,3,Rate,2015,0.35074213142768434,0.47468340484349125,0.24680251402226652
1,Deaths,44782,Devon,1,Male,11,30 to 34,515,Asthma,3,Rate,2015,0.25633996727768865,0.3537017381890253,0.1809835146377187
1,Deaths,44782,Devon,2,Female,11,30 to 34,515,Asthma,3,Rate,2015,0.3168125773911797,0.44631954706927035,0.21891232973359512
1,Deaths,44782,Devon,1,Male,7,10 to 14,712,Foreign body,3,Rate,2015,0.4524628895113643,0.5894216507378921,0.33002538599052794
1,Deaths,44782,Devon,2,Female,7,10 to 14,712,Foreign body,3,Rate,2015,0.1489633717296608,0.20006123422779268,0.1048772766143151
1,Deaths,44782,Devon,1,Male,8,15 to 19,712,Foreign body,3,Rate,2015,0.46913547770991054,0.6213431901217903,0.35015963962502145
1,Deaths,44782,Devon,2,Female,8,15 to 19,712,Foreign body,3,Rate,2015,0.2123876164995634,0.2807365933776237,0.16062059312651653
1,Deaths,44782,Devon,1,Male,9,20 to 24,712,Foreign body,3,Rate,2015,0.6367070729694982,0.8357496561989025,0.46706304531115495
1,Deaths,44782,Devon,2,Female,9,20 to 24,712,Foreign body,3,Rate,2015,0.3386842364481769,0.43924406702009405,0.25519944140362016
1,Deaths,44782,Devon,1,Male,10,25 to 29,712,Foreign body,3,Rate,2015,0.7484403372685456,0.977023802999829,0.5706363077486742
1,Deaths,44782,Devon,2,Female,10,25 to 29,712,Foreign body,3,Rate,2015,0.2940704732635897,0.37982814998916326,0.22581437985207853
1,Deaths,44782,Devon,1,Male,11,30 to 34,712,Foreign body,3,Rate,2015,0.8172092126197612,1.0611090581265736,0.6138703157353097
1,Deaths,44782,Devon,2,Female,11,30 to 34,712,Foreign body,3,Rate,2015,0.3347267165944475,0.44819855598169117,0.24814309073913116
1,Deaths,44782,Devon,1,Male,12,35 to 39,712,Foreign body,3,Rate,2015,1.0149923584543474,1.315030171714051,0.7627527556462661
1,Deaths,44782,Devon,2,Female,12,35 to 39,712,Foreign body,3,Rate,2015,0.27593228167925515,0.368481237331205,0.2018021618498945
1,Deaths,44782,Devon,1,Male,13,40 to 44,712,Foreign body,3,Rate,2015,1.08803010690381,1.3939276739562279,0.8358061709895083
1,Deaths,44782,Devon,2,Female,13,40 to 44,712,Foreign body,3,Rate,2015,0.3822334383012885,0.4874137449299999,0.29297682341833686
1,Deaths,44782,Devon,1,Male,14,45 to 49,712,Foreign body,3,Rate,2015,0.9616311893343996,1.2449322858019747,0.716964402372942
1,Deaths,44782,Devon,2,Female,14,45 to 49,712,Foreign body,3,Rate,2015,0.4038373855369029,0.5256520448652207,0.30487084496104383
1,Deaths,44782,Devon,1,Male,15,50 to 54,712,Foreign body,3,Rate,2015,0.8727121747056968,1.1581570762013025,0.6517867867052713
1,Deaths,44782,Devon,2,Female,15,50 to 54,712,Foreign body,3,Rate,2015,0.5149733668512856,0.6998203949849765,0.3634340372617861
1,Deaths,44782,Devon,1,Male,16,55 to 59,712,Foreign body,3,Rate,2015,0.9078617502291895,1.130689360419987,0.7120899161705607
1,Deaths,44782,Devon,2,Female,16,55 to 59,712,Foreign body,3,Rate,2015,0.5815582006335386,0.7548214371493626,0.43204309521165013
1,Deaths,44782,Devon,1,Male,17,60 to 64,712,Foreign body,3,Rate,2015,1.1775214352679308,1.535271985923512,0.8742215947841097
1,Deaths,44782,Devon,2,Female,17,60 to 64,712,Foreign body,3,Rate,2015,0.5761922706922435,0.787940776588951,0.415211702463683
1,Deaths,44782,Devon,1,Male,18,65 to 69,712,Foreign body,3,Rate,2015,1.282255622123305,1.6526957570919025,0.9516655713623828
1,Deaths,44782,Devon,2,Female,18,65 to 69,712,Foreign body,3,Rate,2015,0.6670678565649311,0.8656286720408808,0.5033518122496219
1,Deaths,44782,Devon,1,Male,19,70 to 74,712,Foreign body,3,Rate,2015,1.713603540772209,2.1823926824273006,1.3167906506184426
1,Deaths,44782,Devon,2,Female,19,70 to 74,712,Foreign body,3,Rate,2015,1.0730577420742564,1.407755597979456,0.8222574668520063
1,Deaths,44782,Devon,1,Male,20,75 to 79,712,Foreign body,3,Rate,2015,2.8218969718101388,3.5271978242400674,2.233802079673342
1,Deaths,44782,Devon,2,Female,20,75 to 79,712,Foreign body,3,Rate,2015,2.270896953152517,2.8671123094739843,1.7447860321013198
1,Deaths,44782,Devon,1,Male,28,<1 year,712,Foreign body,3,Rate,2015,3.050737362539038,4.184127066230795,2.113251266280293
1,Deaths,44782,Devon,2,Female,28,<1 year,712,Foreign body,3,Rate,2015,1.877284031954302,2.660290057745531,1.2544559607167933
1,Deaths,44782,Devon,1,Male,30,80 to 84,712,Foreign body,3,Rate,2015,5.811377892202828,7.4146559964905085,4.478187276575422
1,Deaths,44782,Devon,2,Female,30,80 to 84,712,Foreign body,3,Rate,2015,4.961544804319788,6.332967997028949,3.829677132082355
1,Deaths,44782,Devon,1,Male,31,85 to 89,712,Foreign body,3,Rate,2015,12.701535119679964,15.996672116706643,9.99542394538543
1,Deaths,44782,Devon,2,Female,31,85 to 89,712,Foreign body,3,Rate,2015,12.453087747004043,15.707808806584282,9.727531101416192
1,Deaths,44782,Devon,1,Male,32,90 to 94,712,Foreign body,3,Rate,2015,21.98340239740489,26.96317867891332,17.47589504875438
1,Deaths,44782,Devon,2,Female,32,90 to 94,712,Foreign body,3,Rate,2015,22.87645573181797,29.073974843738768,18.075767090030993
1,Deaths,44782,Devon,1,Male,235,95 plus,712,Foreign body,3,Rate,2015,39.2421434395143,46.84947868484846,33.10849145729824
1,Deaths,44782,Devon,2,Female,235,95 plus,712,Foreign body,3,Rate,2015,47.40740663183275,57.22893717699043,38.07904439492823
1,Deaths,44782,Devon,1,Male,1,Under 5,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.9829413012009586,1.2752861397493431,0.7281622387310144
1,Deaths,44782,Devon,2,Female,1,Under 5,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.5751872859660749,0.7578738612501567,0.4122176120658058
1,Deaths,44782,Devon,1,Male,5,1 to 4,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.508568966023498,0.7680135846399626,0.3225703882619543
1,Deaths,44782,Devon,2,Female,5,1 to 4,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.27544646423573976,0.4350488432675413,0.16511596992403763
1,Deaths,44782,Devon,1,Male,6,5 to 9,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.07923433302902191,0.11168458430671101,0.05319770298300105
1,Deaths,44782,Devon,2,Female,6,5 to 9,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.04136217397494975,0.05730500426288936,0.029345628985810595
1,Deaths,44782,Devon,1,Male,7,10 to 14,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.4448219930367438,0.5795860097488568,0.32445278320988724
1,Deaths,44782,Devon,2,Female,7,10 to 14,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.1409426529356578,0.1894272756964791,0.09862481910700466
1,Deaths,44782,Devon,1,Male,8,15 to 19,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.45778819468723647,0.6074170787765564,0.3402654552790418
1,Deaths,44782,Devon,2,Female,8,15 to 19,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.196359387374424,0.25926652772523157,0.14651837826407055
1,Deaths,44782,Devon,1,Male,9,20 to 24,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.61352503901448,0.8043045638278822,0.44896675041744755
1,Deaths,44782,Devon,2,Female,9,20 to 24,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.3145626727360938,0.41104939274162317,0.23580074909445356
1,Deaths,44782,Devon,1,Male,10,25 to 29,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.7253386508032424,0.950404479933047,0.5533960918602009
1,Deaths,44782,Devon,2,Female,10,25 to 29,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.2733284911380516,0.35343071708262264,0.2089734941163471
1,Deaths,44782,Devon,1,Male,11,30 to 34,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.7933765822955985,1.0330379377223433,0.595991252438241
1,Deaths,44782,Devon,2,Female,11,30 to 34,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.31308808522537773,0.41841896679521307,0.22994157501606594
1,Deaths,44782,Devon,1,Male,12,35 to 39,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.9881865335970669,1.2807060590611907,0.7398133665975313
1,Deaths,44782,Devon,2,Female,12,35 to 39,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.25642722300645737,0.34290866168311296,0.18627825690905037
1,Deaths,44782,Devon,1,Male,13,40 to 44,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.0571472044173007,1.3538297445155372,0.8081125287952391
1,Deaths,44782,Devon,2,Female,13,40 to 44,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.3648532641216262,0.4646293629294558,0.2783811854967448
1,Deaths,44782,Devon,1,Male,14,45 to 49,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.9358555041164738,1.2141601027623325,0.6961828287413268
1,Deaths,44782,Devon,2,Female,14,45 to 49,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.3914219662430768,0.5076787675762442,0.2948319832228151
1,Deaths,44782,Devon,1,Male,15,50 to 54,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.8434532364777134,1.120070287056797,0.6306504306269899
1,Deaths,44782,Devon,2,Female,15,50 to 54,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.5019412619532042,0.6837294875691224,0.35307456635401047
1,Deaths,44782,Devon,1,Male,16,55 to 59,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.8827350278265876,1.0986338570658614,0.6923854052206107
1,Deaths,44782,Devon,2,Female,16,55 to 59,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.5659162715007805,0.7329612092485823,0.41984928420163825
1,Deaths,44782,Devon,1,Male,17,60 to 64,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.1532123577228797,1.4978472869253503,0.8579264766573645
1,Deaths,44782,Devon,2,Female,17,60 to 64,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.5636694417779325,0.764724618580832,0.4052033589647397
1,Deaths,44782,Devon,1,Male,18,65 to 69,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.2574015496814228,1.6184921029621284,0.9334853328133602
1,Deaths,44782,Devon,2,Female,18,65 to 69,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,0.6519687217565713,0.8471974355814447,0.4890796503771136
1,Deaths,44782,Devon,1,Male,19,70 to 74,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.6860920384260234,2.1484879203134475,1.2962833997360899
1,Deaths,44782,Devon,2,Female,19,70 to 74,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.0499684180914715,1.3658894582081416,0.8043807610195653
1,Deaths,44782,Devon,1,Male,20,75 to 79,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,2.7687199967907774,3.4478557740424347,2.1907754445750696
1,Deaths,44782,Devon,2,Female,20,75 to 79,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,2.232904404574539,2.8127369717169883,1.7195540562430207
1,Deaths,44782,Devon,1,Male,28,<1 year,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,3.029223690663255,4.158738897154938,2.095951738448508
1,Deaths,44782,Devon,2,Female,28,<1 year,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,1.861524147904911,2.6388535017464747,1.2460324199783133
1,Deaths,44782,Devon,1,Male,30,80 to 84,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,5.71809504116177,7.289628027102042,4.410471756438172
1,Deaths,44782,Devon,2,Female,30,80 to 84,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,4.910973126274483,6.258986801358451,3.794055698180923
1,Deaths,44782,Devon,1,Male,31,85 to 89,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,12.584561971658365,15.849952814038263,9.899408976418455
1,Deaths,44782,Devon,2,Female,31,85 to 89,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,12.373536680238608,15.615339421108233,9.676554036427008
1,Deaths,44782,Devon,1,Male,32,90 to 94,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,21.78020859549211,26.738138052561695,17.258631590444132
1,Deaths,44782,Devon,2,Female,32,90 to 94,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,22.729250531098884,28.84142117263617,17.959136332942872
1,Deaths,44782,Devon,1,Male,235,95 plus,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,38.878936963794,46.37605179498506,32.76490886987776
1,Deaths,44782,Devon,2,Female,235,95 plus,713,Pulmonary aspiration and foreign body in airway,3,Rate,2015,47.114319884926054,56.786333822602785,37.88567750287241
1,Deaths,44782,Devon,1,Male,1,Under 5,715,Foreign body in other body part,3,Rate,2015,0.01154851780522624,0.018180769561345355,0.007104731775465478
1,Deaths,44782,Devon,2,Female,1,Under 5,715,Foreign body in other body part,3,Rate,2015,0.010731141205968048,0.02548688100352465,0.006061927470387703
1,Deaths,44782,Devon,1,Male,5,1 to 4,715,Foreign body in other body part,3,Rate,2015,0.009238380440414425,0.015936941007171433,0.004987412940741613
1,Deaths,44782,Devon,2,Female,5,1 to 4,715,Foreign body in other body part,3,Rate,2015,0.009559348997599052,0.0214301923144445,0.004610991148960496
1,Deaths,44782,Devon,1,Male,6,5 to 9,715,Foreign body in other body part,3,Rate,2015,0.008961186200516346,0.014455167756017717,0.003991059039985292
1,Deaths,44782,Devon,2,Female,6,5 to 9,715,Foreign body in other body part,3,Rate,2015,0.006686420294865742,0.010936850083935358,0.0034316646942980224
1,Deaths,44782,Devon,1,Male,7,10 to 14,715,Foreign body in other body part,3,Rate,2015,0.0076408964746201395,0.012580607307041582,0.004687882317335895
1,Deaths,44782,Devon,2,Female,7,10 to 14,715,Foreign body in other body part,3,Rate,2015,0.008020718794002936,0.012483915225117803,0.004870443449512187
1,Deaths,44782,Devon,1,Male,8,15 to 19,715,Foreign body in other body part,3,Rate,2015,0.011347283022674251,0.020998980286394447,0.006081781760853217
1,Deaths,44782,Devon,2,Female,8,15 to 19,715,Foreign body in other body part,3,Rate,2015,0.0160282291251397,0.03198984844805694,0.00822597533529107
1,Deaths,44782,Devon,1,Male,9,20 to 24,715,Foreign body in other body part,3,Rate,2015,0.023182033955018902,0.04252833159028198,0.012575208904007783
1,Deaths,44782,Devon,2,Female,9,20 to 24,715,Foreign body in other body part,3,Rate,2015,0.024121563712082184,0.04626271047542009,0.01248833533361504
1,Deaths,44782,Devon,1,Male,10,25 to 29,715,Foreign body in other body part,3,Rate,2015,0.023101686465302425,0.039205191238146225,0.012832706727195765
1,Deaths,44782,Devon,2,Female,10,25 to 29,715,Foreign body in other body part,3,Rate,2015,0.020741982125537947,0.04154624365495368,0.011261016190715742
1,Deaths,44782,Devon,1,Male,11,30 to 34,715,Foreign body in other body part,3,Rate,2015,0.023832630324163422,0.040068394483947,0.012979720935651261
1,Deaths,44782,Devon,2,Female,11,30 to 34,715,Foreign body in other body part,3,Rate,2015,0.0216386313690702,0.041760335924466215,0.011433671489542389
1,Deaths,44782,Devon,1,Male,12,35 to 39,715,Foreign body in other body part,3,Rate,2015,0.026805824857280246,0.04602447502100231,0.013823742167431145
1,Deaths,44782,Devon,2,Female,12,35 to 39,715,Foreign body in other body part,3,Rate,2015,0.019505058672798083,0.0415909223267368,0.010046998293511125
1,Deaths,44782,Devon,1,Male,13,40 to 44,715,Foreign body in other body part,3,Rate,2015,0.03088290248650705,0.05494335146065971,0.01744558348934142
1,Deaths,44782,Devon,2,Female,13,40 to 44,715,Foreign body in other body part,3,Rate,2015,0.017380174179662256,0.0371767578557338,0.00962766577701123
1,Deaths,44782,Devon,1,Male,14,45 to 49,715,Foreign body in other body part,3,Rate,2015,0.02577568521792307,0.04575397532257508,0.013976994945582745
1,Deaths,44782,Devon,2,Female,14,45 to 49,715,Foreign body in other body part,3,Rate,2015,0.01241541929382595,0.02538597215118056,0.007387629890458015
1,Deaths,44782,Devon,1,Male,15,50 to 54,715,Foreign body in other body part,3,Rate,2015,0.02925893822798279,0.05102979837518008,0.016088403518525286
1,Deaths,44782,Devon,2,Female,15,50 to 54,715,Foreign body in other body part,3,Rate,2015,0.013032104898080842,0.031162366232544782,0.006931343968946872
1,Deaths,44782,Devon,1,Male,16,55 to 59,715,Foreign body in other body part,3,Rate,2015,0.025126722402600506,0.043135631966133146,0.014492343903611935
1,Deaths,44782,Devon,2,Female,16,55 to 59,715,Foreign body in other body part,3,Rate,2015,0.0156419291327592,0.03971384997147737,0.007868944244892973
1,Deaths,44782,Devon,1,Male,17,60 to 64,715,Foreign body in other body part,3,Rate,2015,0.024309077545051273,0.04306783332791977,0.0132917836588137
1,Deaths,44782,Devon,2,Female,17,60 to 64,715,Foreign body in other body part,3,Rate,2015,0.012522828914311553,0.029958703425665357,0.006816282587711347
1,Deaths,44782,Devon,1,Male,18,65 to 69,715,Foreign body in other body part,3,Rate,2015,0.02485407244188146,0.046060632780836476,0.012813307233503712
1,Deaths,44782,Devon,2,Female,18,65 to 69,715,Foreign body in other body part,3,Rate,2015,0.015099134808360058,0.043045142116751055,0.00795861668633623
1,Deaths,44782,Devon,1,Male,19,70 to 74,715,Foreign body in other body part,3,Rate,2015,0.027511502346187145,0.05080829353691123,0.01528231275358106
1,Deaths,44782,Devon,2,Female,19,70 to 74,715,Foreign body in other body part,3,Rate,2015,0.02308932398278481,0.0704637557788618,0.011128065215169899
1,Deaths,44782,Devon,1,Male,20,75 to 79,715,Foreign body in other body part,3,Rate,2015,0.053176975019361424,0.10058731368764891,0.02991715853766913
1,Deaths,44782,Devon,2,Female,20,75 to 79,715,Foreign body in other body part,3,Rate,2015,0.03799254857797667,0.10618540958981933,0.019325767032871234
1,Deaths,44782,Devon,1,Male,28,<1 year,715,Foreign body in other body part,3,Rate,2015,0.021513671875783263,0.04142037518581839,0.010836948714782618
